"7222","I-40/US-54, EXIT 277 & US-84, Santa Rosa, NM, ","No_Match"
"9887","I-95, EXIT 173, Palm Bay, FL, ","No_Match"
"7226","I-10, EXIT 139, Las Cruces, NM, ","No_Match"
"7225","US-60, Clovis, NM, ","No_Match"
"61346","NEW JERSEY TURNPIKE SOUTH MILEPOST 111.6, Secaucus, NJ, ","No_Match"
"250","I-70/US-40, EXIT 159 & US-183, Hays, KS, ","No_Match"
"253","I-40, EXIT 280 & I-55, EXIT 4, West Memphis, AR, ","No_Match"
"256","I-68/US-40, EXIT 22 & US-219, Grantsville, MD, ","No_Match"
"257","I-15 & 31ST STREET EXIT 277, Great Falls, MT, ","Tie"
"7216","SR-17, EXIT 63, Nichols, NY, ","No_Match"
"7231","I-25, EXIT 227 OR 225, Albuquerque, NM, ","No_Match"
"72009","SR-274, Kemp, TX, ","No_Match"
"7230","I-10, EXIT 81, Deming, NM, ","No_Match"
"72008","US-278 & US-63, Warren, AR, ","Match","Non_Exact","278  US HWY 63 N, WARREN, AR, 71671","-92.063187494833,33.636961634112","649814324","L"
"7234","I-78/US-22, EXIT 7 & SR-173, Bloomsbury, NJ, ","No_Match"
"72006","SR-2, Canaan, ME, ","No_Match"
"7237","I-80, EXIT 4 & SR-94, Columbia, NJ, ","No_Match"
"72003","I-77, EXIT 24 & US-21, Blythewood, SC, ","No_Match"
"72004","US-13, Seaford, DE, ","No_Match"
"72001","I-65, EXIT 98, Goodlettsville, TN, ","No_Match"
"61357","US-70 & US-54, Alamogordo, NM, ","Tie"
"72000","US-41, Nokomis, FL, ","No_Match"
"263","I-94 EXIT 16, Bridgman, MI, ","No_Match"
"267","SR-154 & SR-129, Dodge City, KS, ","No_Match"
"269","I-75, EXIT 15, Monroe, MI, ","No_Match"
"7228","I-40, EXIT 159D & I-25/US-85, EXIT 227, Albuquerque, NM, ","No_Match"
"7227","I-10, VADO EXIT 155, Vado, NM, ","No_Match"
"7229","I-40, EXIT 16 & HWY 66, Gallup, NM, ","No_Match"
"7244","I-15, EXIT 33, Las Vegas, NV, ","No_Match"
"72018","US-377 & FM-381, Early, TX, ","No_Match"
"72019","US-84, Post, TX, ","No_Match"
"72016","US-84, Waco, TX, ","No_Match"
"72017","SR-24 & SR-286, Paris, TX, ","No_Match"
"7248","I-15, EXIT 37, Las Vegas, NV, ","No_Match"
"61364","US-64 BUS, Farmington, NM, ","No_Match"
"72014","US-259, Longview, TX, ","No_Match"
"72015","US-82, Paris, TX, ","No_Match"
"72012","US-77, Waco, TX, ","No_Match"
"72013","US-59, Queen City, TX, ","No_Match"
"72011","US 190, Lampasas, TX, ","No_Match"
"7240","I-78, EXIT 12 & US-22, Hampton, NJ, ","No_Match"
"278","US-41, Carlisle, IN, ","No_Match"
"7239","I-295, EXIT 18A, Paulsboro, NJ, ","No_Match"
"72029","SR-40, Tioga, ND, ","No_Match"
"72028","US-52 & SR-15, Fessenden, ND, ","Match","Non_Exact","US HWY 52 & 15TH ST NE, FESSENDEN, ND, 58438","-99.629162052188,47.631493145404","",""
"72025","US-2, Devils Lake, ND, ","No_Match"
"72026","I-94, EXIT 84 & SR-8, Richardton, ND, ","Match","Non_Exact","84  STATE HWY 8, RICHARDTON, ND, 58652","-102.335156019314,47.069011878605","200436695","L"
"72024","US-2, Stanley, ND, ","No_Match"
"72021","US-77 & SR-320, Lott, TX, ","No_Match"
"281","I-65, EXIT 76 & US-31, Taylorsville, IN, ","No_Match"
"72022","US-84 & FM-116, Gatesville, TX, ","No_Match"
"72020","SR-206 & SR-36, Cross Plains, TX, ","No_Match"
"289","I-70, MM 209, Lawrence, KS, ","No_Match"
"7264","I-80, EXIT 305, Alda, NE, ","No_Match"
"7263","I-80, EXIT 107, Big Springs, NE, ","No_Match"
"7265","I-80, EXIT 164 & CR-56C, Hershey, NE, ","No_Match"
"7268","I-80, EXIT 440 & SR-50, EXIT 440, Omaha, NE, ","No_Match"
"72038","I-55 & SR-570, McComb, MS, ","No_Match"
"7267","I-80, EXIT 126, Ogallala, NE, ","No_Match"
"72039","SR-20 & SR-65, Hosford, FL, ","Match","Exact","STATE HWY 20 & STATE HWY 65, HOSFORD, FL, 32334","-84.798171337715,30.390222321202","",""
"7269","I-80, EXIT 312 & US-281/US-34, Grand Island, NE, ","Match","Non_Exact","281 US HWY 34, GRAND ISLAND, NE, 68801","-98.341342614664,40.887155210498","196252090","L"
"72034","SR-172, Salt Lake City, UT, ","No_Match"
"292","US-169 & CR-5000, Cherryvale, KS, ","No_Match"
"72033","SR-246, Greenwood, SC, ","No_Match"
"293","I-35, MILE MARKER 97, Matfield Green, KS, ","No_Match"
"72030","I-90 & SR-51, Gillette, WY, ","No_Match"
"72031","I-29/US-81, EXIT 72, Harwood, ND, ","No_Match"
"72045","US-6, Helper, UT, ","No_Match"
"72046","US-30 & US-95, Fruitland, ID, ","Tie"
"72044","I-40 Exit 163, Williams, AZ, ","No_Match"
"72041","SR-20 & SR-71, Blountstown, FL, ","No_Match"
"7286","I-90, EXIT 96 & US-93, Missoula, MT, ","No_Match"
"66178","I-69C/US-281 & FM-2812, Edinburg, TX, ","Match","Non_Exact","281  FM 2812, EDINBURG, TX, 78541","-98.144360171115,26.385605594087","71557971","R"
"7285","SR-17, EXIT 20, Salamanca, NY, ","No_Match"
"66179","I-80 EXIT 46, Fernley, NV, ","No_Match"
"7288","I-90, EXIT 437, Laurel, MT, ","No_Match"
"66176","I-40, EXIT 364, Warsaw, NC, ","No_Match"
"66177","I-74/I-73/US-220, EXIT 44 & SR-211, Candor, NC, ","No_Match"
"7289","I-44, EXIT 88 & SR-125, Strafford, MO, ","No_Match"
"7282","I-87, EXIT 17N & US-9, Fort Edward, NY, ","No_Match"
"7284","I-90, EXIT 96 & US-93/SR-200, Missoula, MT, ","No_Match"
"66174","I-10, EXIT 456, Junction, TX, ","No_Match"
"66172","I-35, EXIT 8, Laredo, TX, ","No_Match"
"66173","I-10, EXIT 661, Flatonia, TX, ","No_Match"
"7299","I-70, EXIT 148 & US-54, Kingdom City, MO, ","No_Match"
"7291","I-70, EXIT 28, Oak Grove, MO, ","No_Match"
"63910","I-16, EXIT 6, Macon, GA, ","No_Match"
"7293","I-55, EXIT 58 & SR-80, Matthews, MO, ","No_Match"
"63912","I-95, EXIT 1, Kingsland, GA, ","No_Match"
"63914","US-23/SR-365 & SR-52, Lula, GA, ","Tie"
"63904","I-95, EXIT 19, Savannah, GA, ","No_Match"
"63907","I-85, EXIT 137, Jefferson, GA, ","No_Match"
"63909","I-95, EXIT 6, Kingsland, GA, ","No_Match"
"66182","I-185, EXIT 10, Midland, GA, ","No_Match"
"66185","I-45, EXIT 178 & US-79, Buffalo, TX, ","Match","Non_Exact","178  US HWY 79, BUFFALO, TX, 75831","-96.065828724538,31.460639831669","22098649","R"
"66186","US-281 & SR-285, Falfurrias, TX, ","No_Match"
"66183","SR-35 & SR-21, Forest, MS, ","Match","Non_Exact","HWY 35 N & HWY 21, FOREST, MS, 39074","-89.479533433724,32.38192204657","",""
"66184","I-390, EXIT 12 & I-90, EXIT 46, Henrietta, NY, ","No_Match"
"66198","I-20, EXIT 11, Graniteville, SC, ","No_Match"
"63922","US-84 & SR-3, Thomasville, GA, ","No_Match"
"63925","I-75, EXIT 11, Valdosta, GA, ","No_Match"
"63915","I-185, EXIT 7, Midland, GA, ","No_Match"
"66196","I-35, EXIT 386, Italy, TX, ","No_Match"
"66195","I-495, EXIT 26 & SR-62, Berlin, MA, ","No_Match"
"63931","I-95, EXIT 190, Dillon, SC, ","No_Match"
"3707","I-90, EXIT 154, Albert Lea, MN, ","No_Match"
"3702","ST 37 11 MI E OF MASSENA, Hogansburg, NY, ","No_Match"
"63942","I-10, EXIT CLEARVIEW, New Orleans, LA, ","No_Match"
"63946","I-80, EXIT 134, Joliet, IL, ","No_Match"
"63938","US-34 & SR-48, Red Oak, IA, ","No_Match"
"63937","I-29, EXIT 10 & SR-2, Percival, IA, ","No_Match"
"3718","I-90, EXIT 265, Chamberlain, SD, ","No_Match"
"3719","US-22 & SR-164, Loretto, PA, ","No_Match"
"63955","I-72, EXIT 82 & CR-10, New Berlin, IL, ","No_Match"
"63957","SR-37, Bloomington, IN, ","No_Match"
"3728","I-787, EXIT 2, Albany, NY, ","No_Match"
"3725","I-79, EXIT 35/141, Cochranton, PA, ","No_Match"
"63960","I-69, EXIT 329, Butler, IN, ","No_Match"
"61301","NJTP,MILE POST 30, Cherry Hill, NJ, ","No_Match"
"63962","I-80, EXIT 90, Elkhart, IN, ","No_Match"
"63965","I-65, EXIT 158, Frankfort, IN, ","No_Match"
"63964","I-35 & FISHER RD, EXIT 144, Von Ormy, TX, ","Match","Non_Exact","I- 35 S & FISCHER RD, VON ORMY, TX, 78073","-98.615768702246,29.309638003181","",""
"61304","MILE POST 71.7 NJ TURNPIKE SO, Cranbury, NJ, ","No_Match"
"61305","US-130, Cranbury, NJ, ","No_Match"
"63966","I-69, EXIT 309B, Fort Wayne, IN, ","No_Match"
"3737","US-49, West Helena, AR, ","No_Match"
"63959","SR-59 & SR-56, Warrenville, IL, ","No_Match"
"63972","I-80/I-90, MM 125 WB, Howe, IN, ","No_Match"
"61312","US-202 & SR-31, Flemington, NJ, ","Match","Non_Exact","202  STATE RTE 31, FLEMINGTON, NJ, 08822","-74.857504200805,40.534351532899","649335798","L"
"63978","I-80, EXIT 107, Middlebury, IN, ","No_Match"
"63977","I-64, EXIT 92, Leavenworth, IN, ","No_Match"
"63979","US-90, Broussard, LA, ","No_Match"
"61308","SR-120, Carlstadt, NJ, ","No_Match"
"3745","I-90, EXIT 408 & SR-78, Columbus, MT, ","No_Match"
"65000","I-10, EXIT 109, Breaux Bridge, LA, ","No_Match"
"66332","I-45, EXIT 258, Palmer, TX, ","No_Match"
"68995","I-95, EXIT 10, Darien, CT, ","No_Match"
"67664","SR-171, Godley, TX, ","No_Match"
"68994","US-36 & SR-15, Washington, KS, ","No_Match"
"65002","US-90 & SR-92-1, Broussard, LA, ","No_Match"
"68993","SR-15, Clay Center, KS, ","No_Match"
"68992","US-24, Saint Marys, KS, ","No_Match"
"66337","I-25, EXIT 299 & US-16/SR-196, Buffalo, WY, ","Match","Non_Exact","299  US HWY 16, BUFFALO, WY, 82834","-106.646352349981,44.366468448399","635206044","R"
"67668","SR-3185 & SR-3107, Thibodaux, LA, ","No_Match"
"65006","US-190, Eunice, LA, ","No_Match"
"66334","I-24/I-69, EXIT 40 & US-641/US-62/SR-93, Kuttawa, KY, ","No_Match"
"67665","US-75 N, Sabetha, KS, ","No_Match"
"65005","I-20, EXIT 103/US-80, Calhoun, LA, ","No_Match"
"67666","I-44, EXIT 137, Oklahoma City, OK, ","No_Match"
"68996","I-15, EXIT 113, Idaho Falls, ID, ","No_Match"
"65008","US-90, EXIT 204 & SR-316, Gray, LA, ","No_Match"
"65007","SR-641 & SR-3125, Gramercy, LA, ","No_Match"
"66338","I-30, EXIT 160 & US-271/SR-49 & US-67, Mount Pleasant, TX, ","No_Match"
"67669","SR-86, Thermal, CA, ","No_Match"
"66339","US-27, Miami, FL, ","No_Match"
"3759","US-67 & SR-18, Newport, AR, ","No_Match"
"68991","I-90/US-395, EXIT 221 & SR-261, Ritzville, WA, ","No_Match"
"68990","I-24, EXIT 158, Jasper, TN, ","No_Match"
"65011","SR-311 & SR-664, Houma, LA, ","No_Match"
"66341","I-44, EXIT 4, Harrold, TX, ","No_Match"
"66342","I-75, EXIT 109, Vienna, GA, ","No_Match"
"67678","I-90/I-80, Genoa, OH, ","No_Match"
"66348","I-40 EXIT 221, Wheatley, AR, ","No_Match"
"65017","SR-1, Mansura, LA, ","No_Match"
"67676","I-530/US-65, EXIT 34 & SR-365, White Hall, AR, ","No_Match"
"3772","I-25, EXIT 240, Burlington, CO, ","No_Match"
"66346","I-74, EXIT 39 & SR-32, Crawfordsville, IN, ","No_Match"
"67677","US-190/SR-6 & FM-2818, Bryan, TX, ","Tie"
"65019","SR 31, Saint Martinville, LA, ","No_Match"
"66349","I-40, EXIT 5, Little Rock, AR, ","No_Match"
"1106","I-20, EXIT 172, Thomson, GA, ","No_Match"
"3767","I-95, EXIT 8 & US-301, Emporia, VA, ","No_Match"
"65022","SR-1, Raceland, LA, ","No_Match"
"67685","I-380/US-218, EXIT 13, Cedar Rapids, IA, ","No_Match"
"65021","US-190, Opelousas, LA, ","No_Match"
"66355","I-26, EXIT 5, Campobello, SC, ","No_Match"
"67686","I-315/US-81, EXIT 40, Hesston, KS, ","No_Match"
"66352","US-41, EXIT 124 & SR-76, Oshkosh, WI, ","No_Match"
"67683","I-80, EXIT 222, Cozad, NE, ","No_Match"
"65023","I-10, EXIT 87 AT MILE 87, Rayne, LA, ","No_Match"
"66353","I-55, EXIT 129, Perryville, MO, ","No_Match"
"67684","I-35, EXIT 124 & US-69, Story City, IA, ","No_Match"
"65026","US-61, Saint Rose, LA, ","No_Match"
"3781","I-76, EXIT 149 & SR-55/CR-81, Crook, CO, ","No_Match"
"65025","SR-1, Shreveport, LA, ","No_Match"
"3783","I-25, EXIT 215, Denver, CO, ","No_Match"
"65027","SR-12, Starks, LA, ","No_Match"
"66357","I-80 & E 8TH RD, EXIT 81, Utica, IL, ","No_Match"
"1121","I-84, EXIT 182, Eden, ID, ","No_Match"
"1115","SR-57/SR-14, Parkersburg, IA, ","No_Match"
"1112","US-59/SR-141, Denison, IA, ","No_Match"
"3774","I-70, EXIT 438, Burlington, CO, ","No_Match"
"67682","1323 E MAIN ST, Beloit, KS, ","Match","Exact","1323 E MAIN ST, BELOIT, KS, 67420","-98.092749640946,39.458777674896","148309593","L"
"65033","I-75, EXIT 135, Beaverdam, OH, ","No_Match"
"66365","US-202, Ringoes, NJ, ","No_Match"
"67697","I-95, EXIT 150, Timmonsville, SC, ","No_Match"
"66363","US-35/KS TPKE, MM 26, Belle Plaine, KS, ","No_Match"
"66364","I-4, EXIT 64, Plant City, FL, ","No_Match"
"67695","I-64, EXIT 133 & SR- 801, Morehead, KY, ","Match","Non_Exact","133  STATE HWY 801, MOREHEAD, KY, 40351","-83.549305571341,38.137942664595","39632141","L"
"65037","I-20, EXIT 114 & SR-617, West Monroe, LA, ","No_Match"
"66369","I-74, EXIT 61, Pittsboro, IN, ","No_Match"
"65036","I-20, EXIT 157 & SR-577, Delhi, LA, ","Match","Non_Exact","157  STATE RTE 577, DELHI, LA, 71232","-91.410026526661,32.441748531268","71175878","L"
"67698","US-12 & US-85, Bowman, ND, ","Tie"
"3794","I-90, EXIT 73, Jackson, MN, ","No_Match"
"66368","I-90, EXIT 41, Waterloo, NY, ","No_Match"
"67699","I-20, EXIT 69 & SR-151, Arcadia, LA, ","No_Match"
"1132","I-57, EXIT 83, Ina, IL, ","No_Match"
"1128","I-94/US-41, EXIT 1, Wadsworth, IL, ","No_Match"
"66361","US-61/US-49, Lyon, MS, ","No_Match"
"66362","I-95, EXIT 164 & US-52, Florence, SC, ","No_Match"
"67690","ST RT 14, Mexia, TX, ","No_Match"
"65030","SR-1, Thibodaux, LA, ","No_Match"
"66376","I-63, EXIT 39, Jonesboro, AR, ","No_Match"
"66377","I-35W, EXIT 42, Fort Worth, TX, ","No_Match"
"66374","US-259, Nacogdoches, TX, ","No_Match"
"65048","SR-2, Westminster, MA, ","No_Match"
"1140","I-55, EXIT 82 & SR-104, Divernon, IL, ","No_Match"
"1136","I-74, EXIT 206, Oakwood, IL, ","No_Match"
"66372","I-35, EXIT 292, Belton, TX, ","No_Match"
"66370","US-301, Wilson, NC, ","No_Match"
"66371","I-49, EXIT 94, Boyce, LA, ","No_Match"
"66388","I-75, EXIT 117 AT MILE 117, Pinehurst, GA, ","No_Match"
"66385","I-20, EXIT 52, Minden, LA, ","No_Match"
